DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,SK,2020-01-01,66.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,TR,2020-01-01,29.7,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,AT,2021-01-01,68.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,BA,2021-01-01,36.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,BE,2021-01-01,61.8,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,BG,2021-01-01,64.6,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,CH,2021-01-01,75.8,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,CY,2021-01-01,66.9,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,CZ,2021-01-01,67.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,DE,2021-01-01,72.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,DK,2021-01-01,72.5,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EA20,2021-01-01,63.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EA21,2021-01-01,63.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EE,2021-01-01,72.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EL,2021-01-01,48.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,ES,2021-01-01,57.7,d,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EU27_2020,2021-01-01,63.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,FI,2021-01-01,71.7,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,FR,2021-01-01,64.5,d,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,HR,2021-01-01,59.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,HU,2021-01-01,68.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,IE,2021-01-01,65.5,b,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,IS,2021-01-01,76.8,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,IT,2021-01-01,49.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,LT,2021-01-01,71.9,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,LU,2021-01-01,66.0,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,LV,2021-01-01,68.0,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,MK,2021-01-01,47.5,b,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,MT,2021-01-01,65.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,NL,2021-01-01,76.6,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,NO,2021-01-01,74.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,PL,2021-01-01,64.0,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,PT,2021-01-01,67.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,RO,2021-01-01,52.5,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,RS,2021-01-01,54.8,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,SE,2021-01-01,73.0,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,SI,2021-01-01,68.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,SK,2021-01-01,65.6,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,TR,2021-01-01,31.8,b,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,AT,2022-01-01,70.0,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,BA,2022-01-01,37.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,BE,2022-01-01,63.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,BG,2022-01-01,67.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,CH,2022-01-01,76.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,CY,2022-01-01,69.5,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,CZ,2022-01-01,68.5,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,DE,2022-01-01,73.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,DK,2022-01-01,74.5,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EA20,2022-01-01,64.7,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EA21,2022-01-01,64.8,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EE,2022-01-01,75.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EL,2022-01-01,51.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,ES,2022-01-01,59.2,d,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EU27_2020,2022-01-01,64.9,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,FI,2022-01-01,73.9,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,FR,2022-01-01,65.6,d,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,HR,2022-01-01,60.8,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,HU,2022-01-01,70.0,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,IE,2022-01-01,68.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,IS,2022-01-01,81.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,IT,2022-01-01,51.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,LT,2022-01-01,73.6,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,LU,2022-01-01,67.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,LV,2022-01-01,70.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,MK,2022-01-01,47.5,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,MT,2022-01-01,69.7,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,NL,2022-01-01,78.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,NO,2022-01-01,75.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,PL,2022-01-01,65.5,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,PT,2022-01-01,68.9,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,RO,2022-01-01,54.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,RS,2022-01-01,57.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,SE,2022-01-01,74.6,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,SI,2022-01-01,69.8,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,SK,2022-01-01,67.6,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,TR,2022-01-01,34.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,AT,2023-01-01,70.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,BA,2023-01-01,39.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,BE,2023-01-01,63.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,BG,2023-01-01,67.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,CH,2023-01-01,76.8,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,CY,2023-01-01,71.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,CZ,2023-01-01,68.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,DE,2023-01-01,73.7,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,DK,2023-01-01,74.2,b,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EA20,2023-01-01,65.5,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EA21,2023-01-01,65.6,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EE,2023-01-01,75.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EL,2023-01-01,52.8,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,ES,2023-01-01,60.7,d,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EU27_2020,2023-01-01,65.7,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,FI,2023-01-01,74.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,FR,2023-01-01,66.0,d,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,HR,2023-01-01,62.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,HU,2023-01-01,70.6,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,IE,2023-01-01,69.9,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,IS,2023-01-01,81.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,IT,2023-01-01,52.5,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,LT,2023-01-01,72.6,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,LU,2023-01-01,66.8,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,LV,2023-01-01,70.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,MK,2023-01-01,48.5,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,MT,2023-01-01,70.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,NL,2023-01-01,78.9,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,NO,2023-01-01,75.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,PL,2023-01-01,66.9,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,PT,2023-01-01,70.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,RO,2023-01-01,54.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,RS,2023-01-01,58.9,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,SE,2023-01-01,75.6,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,SI,2023-01-01,69.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,SK,2023-01-01,68.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,TR,2023-01-01,35.5,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,AT,2024-01-01,70.7,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,BA,2024-01-01,41.0,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,BE,2024-01-01,63.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,BG,2024-01-01,67.6,b,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,CH,2024-01-01,77.0,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,CY,2024-01-01,71.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,CZ,2024-01-01,69.5,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,DE,2024-01-01,74.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,DK,2024-01-01,74.5,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EA20,2024-01-01,66.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EA21,2024-01-01,66.1,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EE,2024-01-01,75.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EL,2024-01-01,54.6,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,ES,2024-01-01,61.6,d,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,EU27_2020,2024-01-01,66.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,FI,2024-01-01,72.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,FR,2024-01-01,66.4,d,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,HR,2024-01-01,65.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,HU,2024-01-01,71.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,IE,2024-01-01,70.6,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,IS,2024-01-01,82.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,IT,2024-01-01,53.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,LT,2024-01-01,73.0,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,LU,2024-01-01,67.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,LV,2024-01-01,70.0,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,MK,2024-01-01,49.6,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,MT,2024-01-01,71.9,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,NL,2024-01-01,78.9,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,NO,2024-01-01,75.0,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,PL,2024-01-01,67.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,PT,2024-01-01,70.4,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,RO,2024-01-01,55.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,RS,2024-01-01,60.8,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,SE,2024-01-01,75.2,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,SI,2024-01-01,70.0,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,SK,2024-01-01,68.3,,
ESTAT:LFSI_EMP_A(1.0),16/04/26 23:00:00,A,EMP_LFS,F,Y15-64,PC_POP,TR,2024-01-01,36.9,,
