DATAFLOW,LAST UPDATE,freq,unit,indic_il,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,CY,2022-01-01,4.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,CZ,2022-01-01,5.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,DE,2022-01-01,6.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,DK,2022-01-01,6.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,EA20,2022-01-01,15.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,EE,2022-01-01,12.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,EL,2022-01-01,8.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,ES,2022-01-01,25.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,EU27_2020,2022-01-01,13.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,FI,2022-01-01,8.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,FR,2022-01-01,18.7,b,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,HR,2022-01-01,1.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,HU,2022-01-01,3.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,IE,2022-01-01,6.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,IT,2022-01-01,10.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,LT,2022-01-01,0.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,LU,2022-01-01,18.2,b,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,LV,2022-01-01,2.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,MK,2022-01-01,1.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,MT,2022-01-01,19.5,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,NL,2022-01-01,61.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,PL,2022-01-01,1.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,PT,2022-01-01,2.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,RO,2022-01-01,8.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,RS,2022-01-01,5.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,SE,2022-01-01,16.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,SI,2022-01-01,2.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,SK,2022-01-01,0.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,TR,2022-01-01,0.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,AL,2022-01-01,8.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,AT,2022-01-01,8.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,BE,2022-01-01,34.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,BG,2022-01-01,11.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,CH,2022-01-01,5.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,CY,2022-01-01,20.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,CZ,2022-01-01,1.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,DE,2022-01-01,17.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,DK,2022-01-01,67.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,EA20,2022-01-01,24.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,EE,2022-01-01,21.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,EL,2022-01-01,20.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,ES,2022-01-01,22.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,EU27_2020,2022-01-01,22.5,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,FI,2022-01-01,32.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,FR,2022-01-01,37.5,b,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,HR,2022-01-01,25.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,HU,2022-01-01,9.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,IE,2022-01-01,11.5,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,IT,2022-01-01,20.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,LT,2022-01-01,22.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,LU,2022-01-01,36.5,b,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,LV,2022-01-01,30.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,MK,2022-01-01,12.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,MT,2022-01-01,23.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,NL,2022-01-01,11.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,PL,2022-01-01,14.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,PT,2022-01-01,45.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,RO,2022-01-01,4.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,RS,2022-01-01,17.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,SE,2022-01-01,38.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,SI,2022-01-01,49.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,SK,2022-01-01,2.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,TR,2022-01-01,0.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,AL,2023-01-01,23.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,AT,2023-01-01,17.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,BE,2023-01-01,20.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,BG,2023-01-01,2.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,CH,2023-01-01,27.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,CY,2023-01-01,8.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,CZ,2023-01-01,3.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,DE,2023-01-01,8.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,DK,2023-01-01,8.0,b,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,EA20,2023-01-01,17.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,EE,2023-01-01,12.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,EL,2023-01-01,12.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,ES,2023-01-01,27.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,EU27_2020,2023-01-01,14.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,FI,2023-01-01,9.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,FR,2023-01-01,17.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,HR,2023-01-01,4.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,HU,2023-01-01,3.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,IE,2023-01-01,10.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,IT,2023-01-01,14.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,LT,2023-01-01,3.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,LU,2023-01-01,15.5,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,LV,2023-01-01,2.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,MK,2023-01-01,3.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,MT,2023-01-01,21.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,NL,2023-01-01,62.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,NO,2023-01-01,3.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,PL,2023-01-01,1.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,PT,2023-01-01,1.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,RO,2023-01-01,4.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,RS,2023-01-01,2.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,SE,2023-01-01,13.5,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,SI,2023-01-01,3.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,SK,2023-01-01,0.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,TR,2023-01-01,0.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,AL,2023-01-01,6.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,AT,2023-01-01,6.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,BE,2023-01-01,36.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,BG,2023-01-01,14.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,CH,2023-01-01,9.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,CY,2023-01-01,28.5,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,CZ,2023-01-01,1.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,DE,2023-01-01,14.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,DK,2023-01-01,61.9,b,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,EA20,2023-01-01,25.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,EE,2023-01-01,25.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,EL,2023-01-01,17.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,ES,2023-01-01,28.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,EU27_2020,2023-01-01,23.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,FI,2023-01-01,34.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,FR,2023-01-01,39.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,HR,2023-01-01,25.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,HU,2023-01-01,16.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,IE,2023-01-01,11.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,IT,2023-01-01,20.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,LT,2023-01-01,16.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,LU,2023-01-01,44.5,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,LV,2023-01-01,32.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,MK,2023-01-01,13.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,MT,2023-01-01,30.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,NL,2023-01-01,9.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,NO,2023-01-01,56.5,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,PL,2023-01-01,11.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,PT,2023-01-01,53.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,RO,2023-01-01,8.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,RS,2023-01-01,18.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,SE,2023-01-01,43.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,SI,2023-01-01,53.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,SK,2023-01-01,1.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,TR,2023-01-01,0.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,AT,2024-01-01,19.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,BE,2024-01-01,19.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,BG,2024-01-01,3.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,CH,2024-01-01,29.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,CY,2024-01-01,5.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,CZ,2024-01-01,5.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,DE,2024-01-01,9.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,DK,2024-01-01,5.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,EA20,2024-01-01,17.5,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,EE,2024-01-01,9.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,EL,2024-01-01,9.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,ES,2024-01-01,29.5,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,EU27_2020,2024-01-01,14.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,FI,2024-01-01,7.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,FR,2024-01-01,17.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,HR,2024-01-01,2.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,HU,2024-01-01,2.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,IE,2024-01-01,12.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,IT,2024-01-01,12.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,LT,2024-01-01,0.6,p,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,LU,2024-01-01,16.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,LV,2024-01-01,1.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,MT,2024-01-01,17.3,p,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,NL,2024-01-01,65.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,NO,2024-01-01,2.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,PL,2024-01-01,0.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,PT,2024-01-01,3.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,RO,2024-01-01,4.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,RS,2024-01-01,3.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,SE,2024-01-01,14.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,SI,2024-01-01,3.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,SK,2024-01-01,0.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC102,TR,2024-01-01,0.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,AT,2024-01-01,10.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,BE,2024-01-01,32.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,BG,2024-01-01,18.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,CH,2024-01-01,7.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,CY,2024-01-01,34.5,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,CZ,2024-01-01,2.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,DE,2024-01-01,15.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,DK,2024-01-01,57.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,EA20,2024-01-01,27.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,EE,2024-01-01,27.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,EL,2024-01-01,19.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,ES,2024-01-01,25.5,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,EU27_2020,2024-01-01,24.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,FI,2024-01-01,40.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,FR,2024-01-01,42.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,HR,2024-01-01,28.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,HU,2024-01-01,13.9,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,IE,2024-01-01,12.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,IT,2024-01-01,27.1,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,LT,2024-01-01,36.3,p,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,LU,2024-01-01,40.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,LV,2024-01-01,23.6,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,MT,2024-01-01,26.8,p,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,NL,2024-01-01,13.0,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,NO,2024-01-01,54.7,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,PL,2024-01-01,14.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,PT,2024-01-01,55.8,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,RO,2024-01-01,6.5,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,RS,2024-01-01,19.3,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,SE,2024-01-01,43.4,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,SI,2024-01-01,54.2,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,SK,2024-01-01,4.5,,
ESTAT:TPS00185(1.0),23/04/26 23:00:00,A,PC,SC103,TR,2024-01-01,0.8,,
