DATAFLOW,LAST UPDATE,freq,spscheme,spdep,spdepm,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,DE,2019-01-01,3.27,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,DK,2019-01-01,3.33,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EA19,2019-01-01,2.18,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EA20,2019-01-01,2.18,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EA21,2019-01-01,2.17,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EE,2019-01-01,2.3,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EL,2019-01-01,1.34,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,ES,2019-01-01,1.33,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EU27_2020,2019-01-01,2.24,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,FI,2019-01-01,2.98,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,FR,2019-01-01,2.33,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,HR,2019-01-01,1.91,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,HU,2019-01-01,1.84,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,IE,2019-01-01,1.29,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,IS,2019-01-01,2.43,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,IT,2019-01-01,1.11,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,LT,2019-01-01,1.73,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,LU,2019-01-01,3.33,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,LV,2019-01-01,1.66,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,ME,2019-01-01,0.63,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,MT,2019-01-01,0.81,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,NL,2019-01-01,1.2,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,NO,2019-01-01,3.04,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,PL,2019-01-01,3.0,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,PT,2019-01-01,1.2,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,RO,2019-01-01,1.68,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,RS,2019-01-01,1.28,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,SE,2019-01-01,3.05,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,SI,2019-01-01,1.83,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,SK,2019-01-01,1.6,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,TR,2019-01-01,0.62,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,AL,2020-01-01,2.39,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,AT,2020-01-01,3.03,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,BA,2020-01-01,0.94,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,BE,2020-01-01,2.28,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,BG,2020-01-01,1.63,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,CH,2020-01-01,1.63,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,CY,2020-01-01,1.22,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,CZ,2020-01-01,1.83,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,DE,2020-01-01,3.69,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,DK,2020-01-01,3.41,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EA19,2020-01-01,2.44,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EA20,2020-01-01,2.44,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EA21,2020-01-01,2.43,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EE,2020-01-01,2.39,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EL,2020-01-01,1.38,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,ES,2020-01-01,1.58,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EU27_2020,2020-01-01,2.5,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,FI,2020-01-01,3.1,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,FR,2020-01-01,2.52,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,HR,2020-01-01,2.17,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,HU,2020-01-01,1.98,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,IE,2020-01-01,1.24,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,IS,2020-01-01,2.85,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,IT,2020-01-01,1.24,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,LT,2020-01-01,2.15,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,LU,2020-01-01,3.76,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,LV,2020-01-01,1.75,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,ME,2020-01-01,0.75,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,MT,2020-01-01,0.87,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,NL,2020-01-01,1.29,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,NO,2020-01-01,3.25,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,PL,2020-01-01,3.73,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,PT,2020-01-01,1.38,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,RO,2020-01-01,1.92,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,RS,2020-01-01,1.18,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,SE,2020-01-01,3.06,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,SI,2020-01-01,1.94,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,SK,2020-01-01,1.87,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,TR,2020-01-01,0.72,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,AL,2021-01-01,2.35,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,AT,2021-01-01,2.74,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,BA,2021-01-01,0.76,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,BE,2021-01-01,2.11,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,BG,2021-01-01,1.55,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,CH,2021-01-01,1.54,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,CY,2021-01-01,0.99,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,CZ,2021-01-01,1.71,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,DE,2021-01-01,3.58,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,DK,2021-01-01,3.17,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EA19,2021-01-01,2.31,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EA20,2021-01-01,2.3,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EA21,2021-01-01,2.3,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EE,2021-01-01,2.16,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EL,2021-01-01,1.4,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,ES,2021-01-01,1.53,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EU27_2020,2021-01-01,2.36,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,FI,2021-01-01,3.05,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,FR,2021-01-01,2.28,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,HR,2021-01-01,1.99,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,HU,2021-01-01,1.83,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,IE,2021-01-01,1.07,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,IS,2021-01-01,2.78,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,IT,2021-01-01,1.24,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,LT,2021-01-01,2.01,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,LU,2021-01-01,3.16,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,LV,2021-01-01,2.19,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,ME,2021-01-01,0.74,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,MT,2021-01-01,0.86,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,NL,2021-01-01,1.25,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,NO,2021-01-01,2.68,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,PL,2021-01-01,3.34,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,PT,2021-01-01,1.3,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,RO,2021-01-01,1.94,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,RS,2021-01-01,1.14,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,SE,2021-01-01,2.89,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,SI,2021-01-01,1.87,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,SK,2021-01-01,1.91,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,TR,2021-01-01,0.54,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,AL,2022-01-01,2.12,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,AT,2022-01-01,2.7,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,BA,2022-01-01,0.88,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,BE,2022-01-01,2.03,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,BG,2022-01-01,1.58,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,CH,2022-01-01,1.48,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,CY,2022-01-01,0.87,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,CZ,2022-01-01,1.64,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,DE,2022-01-01,3.39,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,DK,2022-01-01,2.92,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EA19,2022-01-01,2.25,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EA20,2022-01-01,2.25,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EA21,2022-01-01,2.24,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EE,2022-01-01,1.92,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EL,2022-01-01,1.34,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,ES,2022-01-01,1.46,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,EU27_2020,2022-01-01,2.3,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,FI,2022-01-01,3.02,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,FR,2022-01-01,2.24,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,HR,2022-01-01,1.87,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,HU,2022-01-01,1.73,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,IE,2022-01-01,1.03,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,IS,2022-01-01,2.58,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,IT,2022-01-01,1.5,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,LT,2022-01-01,1.91,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,LU,2022-01-01,3.23,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,LV,2022-01-01,1.95,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,ME,2022-01-01,1.36,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,MT,2022-01-01,0.87,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,NL,2022-01-01,1.19,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,NO,2022-01-01,2.12,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,PL,2022-01-01,3.21,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,PT,2022-01-01,1.25,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,RO,2022-01-01,1.93,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,RS,2022-01-01,1.23,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,SE,2022-01-01,2.78,p,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,SI,2022-01-01,1.78,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,SK,2022-01-01,1.92,,
ESTAT:SPR_EXP_FFA(1.0),17/04/26 11:00:00,A,TOTAL,SPR,TOTAL,PC_GDP,TR,2022-01-01,0.55,,
